Country,1950-1955,1960-1965,1970-1975,1980-1985,1990-1995,2000-2005,2010-2015,2020-2025,2030-2035
Jordan,0.0,0.0,0.0,26.05,22.56,0.0,6.84,17.86,18.5
"Iran, Islamic Republic of",0.0,0.0,2.77,8.22,5.75,4.96,6.34,7.23,8.55
Georgia,17.55,18.14,19.7,0.0,0.0,0.0,0.0,0.0,0.0
Israel,16.42,35.61,0.0,6.88,26.56,30.26,18.2,18.04,7.26
Libya,0.0,0.0,10.96,20.04,19.66,10.44,20.74,18.48,12.42
Lesotho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paraguay,0.0,0.0,22.92,24.68,0.0,0.0,0.0,0.0,0.0
Mauritania,0.0,0.0,0.0,0.0,0.0,21.82,12.18,0.0,0.0
Guyana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lao People's Democratic Republic,0.0,0.0,0.0,0.0,0.0,4.97,9.61,9.55,10.87
Uzbekistan,11.82,5.66,0.0,0.0,0.0,0.0,0.83,3.34,4.83
Austria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic,0.0,0.0,0.0,0.0,8.06,15.92,17.05,9.2,0.0
China,1.2,1.6,2.0,2.16,2.6,4.96,6.85,8.22,8.76
Portugal,8.88,9.73,5.34,0.0,0.0,0.0,0.0,0.0,0.0
Afghanistan,0.0,0.0,2.66,3.66,0.0,0.0,0.0,3.77,4.7
Comoros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Philippines,0.0,0.0,0.0,1.83,2.02,2.35,5.76,8.56,8.32
Cambodia,0.0,0.0,6.43,0.0,7.34,0.0,0.0,0.0,1.41
Croatia,0.0,0.0,13.1,14.2,14.94,15.71,16.06,16.9,18.13
Uganda,0.0,0.0,0.0,2.04,4.54,0.0,0.0,0.0,3.54
Gabon,0.0,0.0,0.0,0.0,0.0,20.24,39.15,36.82,18.0
Chad,0.0,0.0,0.0,0.0,4.11,8.22,4.14,0.0,0.0
United States,7.52,7.16,7.48,6.98,7.04,8.43,8.57,10.24,10.08
