Country,1950-1960,1965-1975,1980-1990,1995-2005,2010-2020,2025-2035
Spain,0.0,0.0,0.0,8.17,21.02,27.5
"Korea, Democratic People's Republic of",0.0,0.0,0.0,0.0,0.0,0.0
Samoa,0.0,0.0,0.0,0.0,0.0,0.0
Poland,0.0,0.0,0.0,0.0,0.0,0.0
Benin,0.0,0.0,0.0,0.0,0.0,0.0
Malawi,0.0,0.0,0.0,0.0,0.0,0.0
Eritrea,0.0,0.0,0.0,0.0,0.0,0.0
Lao People's Democratic Republic,0.0,0.0,0.0,0.0,0.0,0.0
Saint Lucia,0.0,0.0,0.0,0.0,0.0,0.0
Vanuatu,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,0.0,0.0,33.48,100.88,100.79,99.96
Bangladesh,0.0,0.0,2.14,2.41,1.02,3.57
Tunisia,0.0,0.0,0.0,0.0,0.0,0.0
Kazakhstan,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,0.0,0.0,0.0,0.0,0.0,0.0
Croatia,0.0,0.0,0.0,0.0,0.0,0.0
India,0.86,2.47,2.01,1.53,2.3,1.65
Saudi Arabia,0.0,0.0,0.0,0.0,19.81,35.41
Thailand,0.0,0.0,6.85,10.53,8.66,0.0
Syrian Arab Republic,0.0,0.0,0.0,0.0,0.0,0.0
Colombia,0.0,0.0,0.0,16.05,13.01,0.0
Côte d'Ivoire,0.0,0.0,0.0,0.0,6.57,21.22
Paraguay,0.0,0.0,0.0,0.0,0.0,0.0
Kenya,0.0,0.0,0.0,0.0,0.0,10.61
Tonga,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,0.0,0.0,0.0,0.0,0.0,0.0
Niger,0.0,0.0,0.0,0.0,0.0,0.0
Bahrain,0.0,0.0,0.0,0.0,0.0,0.0
