Country,1971-1975,1976-1980,1981-1985,1986-1989,1990-1993,1994-1997,1998-2001,2002-2005,2006-2009,2010-2013,2014-2017,2018-2021
Lao People's Democratic Republic,,,1.68,6.21,6.77,7.98,5.7,5.71,9.11,9.3,4.67,2.76
Turks and Caicos Islands,,,,,,,,,,,0.0,0.0
Philippines,0.85,0.87,0.59,0.6,0.2,0.1,0.07,0.23,0.98,1.02,0.43,0.63
Colombia,1.78,2.33,2.3,3.29,3.13,2.31,3.37,4.32,5.52,6.71,3.38,3.43
Italy,0.06,0.11,0.09,0.04,0.03,0.05,0.04,0.06,0.09,0.11,0.06,0.06
Malawi,,7.91,6.58,7.59,8.18,13.09,10.95,6.99,7.66,7.86,9.27,4.51
Central African Republic,,0.02,0.02,0.03,0.01,0.03,0.0,0.0,0.01,0.03,0.03,0.2
Paraguay,,,,,,2.49,1.86,2.13,1.8,1.84,1.79,1.52
Belarus,,,,,0.55,0.65,0.85,0.95,0.84,0.76,0.41,0.53
Lebanon,,,,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,0.25,0.24,0.2,0.29,0.06,0.11,0.03,0.08,0.41,0.69,0.15,0.13
Madagascar,,2.33,2.43,4.07,5.56,6.56,3.92,5.18,6.28,6.22,8.3,5.34
France,0.13,0.15,0.14,0.1,0.07,0.07,0.04,0.01,0.01,0.01,0.0,0.02
Nicaragua,0.45,0.13,0.08,0.05,0.05,0.01,0.05,0.08,0.21,1.47,0.24,0.6
Sao Tome and Principe,,,,,,,3.11,3.35,3.29,3.74,3.21,2.05
Eswatini,,,,,3.14,2.78,2.33,1.95,1.7,2.19,3.2,2.87
Seychelles,,,,,0.11,0.11,0.09,0.1,0.15,0.16,0.12,0.13
Turkmenistan,,,,,,,26.39,32.77,25.33,13.08,,7.73
Canada,1.77,2.63,1.73,1.14,1.16,1.43,1.79,2.51,1.62,0.55,0.32,0.89
Chad,,9.26,9.13,7.07,7.12,12.21,9.36,18.94,21.81,14.96,10.07,12.39
