Country,1976-1980,1981-1985,1986-1990,1991-1995,1996-2000,2001-2005,2006-2009,2010-2013,2014-2017,2018-2021
Austria,0.01,0.04,-1.29,-0.37,-1.2,-1.23,2.28,-1.58,-0.13,-1.1
Gabon,0.0,0.0,0.0,11.59,-1.73,-1.26,-0.74,-2.94,3.41,-2.0
Burundi,0.0,0.0,0.0,16.03,-16.03,14.08,0.0,-2.92,-0.79,5.24
Iraq,0.0,0.0,0.0,0.0,0.0,17.84,0.0,-4.78,1.67,-8.56
Lebanon,0.0,0.0,0.0,12.27,-0.05,-1.27,2.9,0.0,0.0,-5.97
Paraguay,0.89,-1.94,-0.27,-4.46,5.21,-2.37,-0.42,3.0,0.0,-1.4
Denmark,-0.68,0.56,-1.12,0.26,0.28,-0.36,0.46,-0.34,-0.37,-0.99
Liberia,0.0,0.0,0.0,0.0,0.0,14.12,0.0,-0.8,0.85,0.0
Myanmar,0.0,0.0,12.91,-12.91,0.0,0.0,0.0,15.84,-0.37,-15.47
"Bolivia, Plurinational State of",11.82,1.21,-2.9,-0.13,2.91,-0.22,5.53,0.0,0.7,-0.2
Nigeria,8.97,2.68,-11.65,-0.0,11.47,1.59,-3.87,-0.38,-4.06,-1.31
Barbados,-0.73,1.69,1.05,-2.78,0.52,-0.1,0.32,0.09,0.0,-0.68
Algeria,0.0,0.0,0.0,16.02,-3.27,-2.03,3.07,-6.79,-1.76,-3.03
Spain,14.46,2.16,-2.37,1.23,-0.73,0.49,-1.58,-1.67,-0.6,1.07
Eritrea,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Palestine, State of",,,0.0,0.0,15.62,-6.41,-11.5,0.0,0.0,0.0
Tajikistan,,,,18.11,2.63,-2.97,2.51,-0.41,-0.49,-0.22
Botswana,4.03,1.56,-1.26,-0.65,-0.53,0.4,4.55,0.0,-1.78,-0.46
Latvia,,,,-7.58,0.25,0.63,-1.23,0.71,-0.33,0.46
Romania,0.0,0.0,0.0,15.23,-2.8,0.02,-0.75,-4.11,-0.42,-2.08
China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niger,0.0,0.0,0.0,7.44,0.22,1.68,0.41,-0.47,3.7,-3.14
Chad,0.0,0.0,0.0,0.0,5.13,6.79,2.95,-3.37,3.26,-17.74
Haiti,0.0,0.0,10.76,-4.15,7.04,-13.65,11.94,-7.21,-0.28,0.0
Kazakhstan,,,,16.08,1.36,-0.83,-2.36,-0.17,0.39,-0.58
Namibia,,,,12.44,-0.0,3.73,-3.31,0.0,1.56,-4.61
Lesotho,0.0,0.0,14.03,-2.11,0.42,-2.42,-2.74,2.92,-0.56,0.0
North Macedonia,,,,17.9,1.25,-3.31,0.69,1.34,0.65,-4.22
