Country,1700-1941,1942-1952,1953-1962,1963-1972,1973-1982,1983-1992,1993-2002,2003-2012
Georgia,5.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0
Cameroon,5.0,3.64,0.0,0.0,0.0,0.0,0.0,0.0
Australia,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armenia,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
Suriname,5.0,3.64,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
India,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kos,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
Mauritius,5.0,3.64,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
Germany,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vanuatu,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
Togo,5.0,3.64,0.0,0.0,0.0,0.0,0.0,0.0
"Korea, Democratic People's Republic of",5.0,5.0,5.0,5.0,1.0,0.0,0.0,0.0
Qatar,5.0,5.0,5.0,3.5,0.0,0.0,0.0,0.0
Saint Kitts and Nevis,5.0,5.0,5.0,3.5,0.0,0.0,0.0,0.0
Libya,5.0,3.64,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,5.0,3.64,0.0,0.0,0.0,0.0,0.0,0.0
Sri Lanka,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russian Federation,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
Israel,5.0,3.64,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Caledonia,5.0,5.0,5.0,5.0,1.0,0.0,0.0,0.0
