Country,1970-1974,1975-1978,1979-1982,1983-1986,1987-1990,1991-1993,1994-1996,1997-1999,2000-2002,2003-2005,2006-2008
Kyrgyzstan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,0.0,0.0,0.0
Pakistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3333.33,1800.67,85.0,0.0
Madagascar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6403.33,7550.0,0.0,180.0
Kazakhstan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.33,38.0,0.0,0.0
Sudan,0.0,112.25,0.0,0.0,10410.0,4.0,833.33,9945.33,1293.0,5507.0,12786.67
Japan,0.0,500018.75,0.0,0.0,0.0,0.0,0.0,153.33,0.0,0.0,0.0
Indonesia,0.0,7555.75,59.75,126256.25,12.5,5096.67,1830.0,13002.67,840.0,19799.67,11870.0
Liberia,0.0,0.0,588.25,0.0,0.0,0.0,141.33,203.67,262.0,6707.67,0.0
Ethiopia,1125.0,0.0,19037.5,1479.0,12175.0,0.0,0.0,95.0,5354.0,346.0,12118.0
Mongolia,0.0,0.0,0.0,0.0,0.0,0.0,38.67,0.0,3.0,0.0,1050.33
Mozambique,0.0,0.0,52.5,1467.0,1173.5,75433.33,0.0,10216.33,7084.33,8096.67,4572.33
Côte d'Ivoire,405.0,0.0,0.0,0.0,0.0,22.0,725.67,0.0,1438.0,83.33,239.0
Thailand,0.0,725.0,0.0,0.0,0.0,0.0,0.0,0.0,681.33,11.0,0.0
Equatorial Guinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.33,0.0
India,0.0,3074.25,343.25,12953.25,5587.75,61.67,4660.0,32263.33,22135.33,52895.0,0.0
Gambia,0.0,50.0,0.0,0.0,0.0,0.0,0.0,304.33,45.67,0.0,0.0
Philippines,0.0,193.25,0.0,0.0,55.25,23.33,567.67,3870.67,226.33,43.33,0.0
Bahrain,0.0,27.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mauritania,0.0,0.0,4.25,0.0,206.5,0.0,15.33,116.67,0.0,880.0,0.0
Peru,0.0,6.5,0.0,0.0,57.5,97930.0,0.0,11318.33,0.0,0.0,0.0
Honduras,0.0,0.0,0.0,0.0,0.0,0.0,5333.33,823.0,1512.67,0.0,0.0
Papua New Guinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1250.67,0.0,0.0
Bhutan,0.0,0.0,0.0,72.0,0.0,164.67,0.0,0.0,0.0,0.0,0.0
Cambodia,0.0,0.0,0.0,0.0,0.0,126800.0,0.0,5573.33,0.0,2.33,7182.67
