Country,1801-1818,1819-1836,1837-1854,1855-1872,1873-1890,1891-1908,1909-1926,1927-1944,1945-1962,1963-1979,1980-1996,1997-2013
Tajikistan,0.02,1.31,1.48,1.48,1.4,3.07,2.28,3.57,6.74,5.08,-5.81,6.26
Austria,0.64,1.7,1.7,1.77,2.33,3.01,0.58,1.0,5.48,4.34,2.21,1.86
Palau,0.0,0.74,0.83,0.83,0.83,0.83,4.68,6.16,7.65,5.76,-1.38,1.42
"Congo, The Democratic Republic of the",0.16,0.75,0.82,0.82,0.82,0.82,1.67,1.99,4.29,1.19,-1.38,3.12
India,0.17,0.36,0.38,0.41,0.9,0.92,1.51,0.92,2.53,3.36,5.9,6.73
Afghanistan,0.0,0.73,0.83,0.85,1.05,1.05,1.32,1.42,2.34,1.84,1.05,8.48
Belarus,0.04,1.33,1.49,1.49,1.42,3.09,2.29,3.59,4.97,3.96,-0.83,6.35
Serbia,0.1,0.98,1.09,1.26,2.62,1.98,2.09,1.38,4.92,5.92,-2.45,1.62
Yemen,0.02,0.27,0.3,0.31,0.45,0.45,0.74,0.86,1.84,7.69,4.49,3.44
Philippines,0.0,1.63,1.84,1.8,1.48,2.69,5.45,-0.11,7.14,5.52,2.61,4.71
gbm,,,,,,0.57,1.33,3.03,0.53,4.11,4.74,7.51
Tonga,-0.02,0.27,0.35,0.48,0.48,1.05,2.02,3.4,4.18,3.61,4.91,1.06
Portugal,0.52,0.58,0.45,0.83,1.74,1.25,1.54,3.08,3.89,5.67,2.94,1.07
Qatar,0.02,0.52,0.58,0.64,1.14,1.14,1.4,5.42,20.24,14.87,2.23,13.29
Malta,0.17,1.41,1.56,1.56,1.56,1.56,1.56,1.56,0.88,8.53,5.41,2.15
Chile,0.0,1.97,3.64,3.63,3.76,3.23,1.96,3.17,4.19,3.12,5.36,4.14
Jordan,0.0,0.71,0.8,0.87,1.41,1.41,1.9,2.08,8.17,7.8,4.73,4.49
Kazakhstan,0.1,1.4,1.56,1.56,1.48,3.16,2.36,3.66,7.4,4.31,-2.26,6.54
Mauritius,2.14,2.56,3.33,2.77,1.06,0.46,1.24,1.71,4.92,4.6,4.91,4.7
Croatia,0.1,0.85,0.94,1.13,2.62,1.98,2.09,1.38,4.46,5.46,-1.16,1.88
Ireland,1.27,2.18,0.26,0.68,0.29,0.6,-0.33,0.93,2.16,4.63,4.18,4.14
South Sudan,0.13,0.83,0.92,0.92,0.92,0.92,2.02,2.44,3.75,2.65,1.88,5.97
Fiji,0.16,0.45,0.21,0.08,-0.04,0.86,3.25,4.64,5.33,5.72,1.91,1.5
Martinique,0.0,1.26,1.42,1.42,1.42,1.42,2.02,2.25,6.17,4.34,1.52,2.88
Syrian Arab Republic,0.0,0.73,0.82,0.87,1.29,1.29,1.56,1.67,5.36,6.24,4.18,2.96
Ethiopia,0.0,1.28,1.44,1.44,1.44,1.44,1.53,1.56,2.79,2.64,2.62,7.15
French Polynesia,0.13,0.41,-0.29,-1.12,-1.12,-0.16,4.52,7.35,7.9,5.7,3.88,2.6
Congo,0.27,0.92,1.0,1.0,1.0,1.0,2.42,2.96,4.15,5.88,4.34,3.97
