Country,1990-1993,1994-1997,1998-2001,2002-2005,2006-2008,2009-2011,2012-2014,2015-2017,2018-2020,2021-2023
Uzbekistan,53135436774.67,51572388589.67,63858011956.29,83466162139.06,118785403192.83,157074235459.03,190290206751.76,215703531870.34,248881663061.52,320475560560.58
Kenya,41624213389.29,49350159158.6,57995303694.7,69962475318.27,92258610167.22,109140541476.87,139805967683.5,189088259355.45,237251368778.68,317144959437.63
Costa Rica,17760113829.59,23492415660.53,30177118517.62,38170490323.23,51304582690.34,58962255491.08,72481962249.93,92869518431.24,111509588212.95,134494490301.53
Luxembourg,12972874185.6,16260948366.49,22273970829.26,28739119932.43,40864977310.79,46005363078.22,54908554147.62,65329208463.98,74359604115.12,93261872387.8
Netherlands,308176672450.57,373232708829.01,484555000527.99,576877952274.9,717927055228.83,754231646297.18,816612199793.17,895370895109.61,1040387482482.39,1301592818940.6
Maldives,1127790575.34,1669049468.14,2285240502.93,2944722456.47,4193292817.13,4674796265.39,6138700369.14,8344444672.3,9452396020.22,11586090742.7
Benin,6955888196.66,8967337631.37,11663914638.76,15102173741.27,19043817126.03,21887191556.96,26915116461.16,32984256354.18,39734673223.21,52524807100.26
Mali,7648499365.53,9454557387.25,12626652172.6,17426536440.6,22475916468.8,26826792451.27,30575290088.28,40160991238.86,48676635168.59,58091245350.31
Central African Republic,1791851578.13,2079064406.54,2468363893.7,2831013693.69,3462073741.85,4218436092.3,3807969479.01,3896484731.67,4882924928.11,6154824227.34
Djibouti,,,,,,,3840347477.73,4627397800.3,5837804511.75,7420289003.39
Sierra Leone,3178376934.83,2895404633.64,2973759672.08,4482373195.87,5990589543.45,7293734797.83,11216721375.77,11759710028.43,12962059976.19,15017720075.67
Cambodia,10036199423.75,8641953309.84,12316320471.18,18851927362.14,29297292561.25,35039640558.54,45215772332.57,56592329884.59,72172603957.23,86659737851.77
Puerto Rico,52179521367.58,66752453788.14,85656348642.39,104961467724.71,115156776352.86,115466586980.51,116926804406.75,111730149246.05,117162908036.21,143983228857.63
Qatar,26604157484.67,34321158236.13,54776896659.29,79323233822.52,151157887446.02,243819658640.92,318405998232.36,238717215096.53,265721590403.85,309550409425.26
Peru,79488665561.92,110477076105.28,130180201193.7,163847157097.66,228453612963.01,282260124700.52,333801600196.82,373402419482.26,423284130295.88,546047058573.36
Egypt,225909384678.26,288612215945.62,381748961751.49,481243881611.89,644216858617.85,782583753057.71,988632073418.04,1107880645754.08,1468455102025.38,1940580494070.55
Bulgaria,61664984531.35,58006009689.33,51730262389.48,69371059892.94,96983807675.73,110626533554.06,122494284048.71,142268441940.14,172706104699.57,226767731177.06
Czechia,124699853419.69,144695265969.86,164779071203.37,206093844946.34,268731363723.58,295442821889.54,324539997910.69,383417360749.71,461990292806.68,548542056743.96
South Sudan,,,,,25459846093.47,27867841546.82,17357623433.47,12827976279.33,,
Switzerland,197799659114.72,220821788345.54,256502695560.96,292991017963.92,380803269785.17,430347170424.28,497800380483.52,560287387067.65,621569938790.16,776516920694.09
Palau,148563064.67,177019399.24,202271765.02,236286791.3,267096923.54,253162451.96,277652002.86,322317849.99,328321267.27,301227395.74
Dominica,323946121.51,380210967.33,443899597.42,505626510.75,643519467.03,710147118.84,732427532.04,813997556.83,952320376.53,1172586865.25
Ukraine,353401957020.79,209693344867.9,206816876794.76,296856494704.32,410758856331.43,396026321053.35,467654306320.99,465885853115.0,599233366405.85,645656314001.24
