Country,1950-1955,1960-1965,1970-1975,1980-1985,1990-1995,2000-2005,2010-2010,2015-2015,2020-2020,2025-2025,2030-2030,2035-2035
Italy,7.0,9.0,9.5,9.0,10.0,11.5,15.0,15.0,16.0,17.0,16.0,16.0
"Tanzania, United Republic of",0.0,0.0,0.5,0.0,0.0,2.0,3.0,3.0,4.0,9.0,10.0,9.0
Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Bangladesh,1.5,0.5,1.0,0.5,0.5,3.0,5.0,5.0,5.0,5.0,5.0,7.0
United States,17.5,19.5,19.0,24.0,28.5,38.0,44.0,57.0,48.0,50.0,53.0,56.0
Tajikistan,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Sudan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0
Philippines,0.0,0.5,2.0,2.0,4.5,9.0,13.0,19.0,17.0,19.0,20.0,18.0
Lithuania,0.0,0.5,2.0,1.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Japan,1.0,0.5,4.0,6.5,14.0,21.5,20.0,19.0,19.0,18.0,18.0,17.0
Rwanda,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
"Korea, Democratic People's Republic of",0.0,0.5,1.5,0.5,2.0,2.5,2.0,2.0,2.0,2.0,4.0,4.0
"Venezuela, Bolivarian Republic of",0.5,1.0,2.0,1.5,2.5,4.0,7.0,7.0,8.0,11.0,9.0,10.0
Hungary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Saudi Arabia,0.0,0.0,1.5,1.0,3.0,3.5,5.0,5.0,8.0,8.0,8.0,7.0
Maldives,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland,0.5,0.5,2.0,2.5,3.5,3.5,2.0,2.0,2.0,2.0,2.0,1.0
Libya,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0
