Country,1950-1960,1965-1975,1980-1990,1995-2005,2010-2015,2020-2025,2030-2035
Malaysia,0.0,0.33,0.33,1.67,3.0,4.5,4.5
Sri Lanka,0.0,1.0,1.0,1.0,1.0,1.0,1.0
Egypt,0.0,0.0,0.0,0.67,2.5,5.0,6.5
Haiti,0.0,0.33,0.67,0.0,0.0,0.0,0.0
Libya,0.0,0.33,1.0,1.0,2.0,1.5,1.0
Suriname,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,4.0,4.33,5.0,6.33,7.0,5.5,7.5
Türkiye,0.67,1.0,2.33,5.0,6.5,9.0,11.0
Nepal,0.0,0.0,0.0,1.0,0.5,0.5,1.0
Latvia,0.67,1.0,1.0,1.0,1.0,1.0,1.0
Denmark,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium,2.0,2.0,2.0,2.0,1.5,1.0,1.0
Côte d'Ivoire,0.0,0.67,0.0,0.0,1.0,1.0,1.0
Brunei Darussalam,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Panama,0.0,0.33,1.0,0.0,0.0,0.0,0.0
Seychelles,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Comoros,0.0,0.0,0.0,0.0,0.0,0.0,0.0
