Country,1975-1980,1981-1986,1987-1992,1993-1998,1999-2003,2004-2008,2009-2013,2014-2018,2019-2023
Azerbaijan,,,498900.0,435451933.33,795240000.0,1510320000.0,2620700000.0,3600840000.0,5577340000.0
Ireland,,,,2845799250.0,2410677200.0,1914213200.0,1658393800.0,2749769600.0,4206529000.0
United Kingdom,,,7983563333.33,9421996833.33,9574200000.0,9018600000.0,10661600000.0,12433000000.0,16566200000.0
Cambodia,,,,4026967150283.33,5408892721540.0,9466725085180.0,17345512716800.0,20397128658000.0,25407560791750.0
Angola,,,,136847000.0,28715620120.0,217255333500.0,611959204000.0,1643261755560.0,5413351600000.0
Albania,,,,112345000000.0,129851200000.0,161033400000.0,233206800000.0,290305350720.0,357853927520.0
Malaysia,9677193650.0,14437580433.33,18871500000.0,29646333333.33,32981000000.0,56688600000.0,88195400000.0,105644800000.0,134926944400.0
Malawi,477275213.82,736308680.1,2245138277.51,10870230466.67,78678144760.0,202526728560.0,469175611440.0,1254962525380.0,2520357000000.0
Iraq,523866666.67,1659100000.0,7135700000.0,1019231950000.0,2734582560000.0,5172628360000.0,9729581400000.0,8658417820000.0,9912831800000.0
Barbados,102614666.67,135013333.33,151516666.67,131300000.0,126900000.0,121367580.0,138489500.0,166935980.0,200752250.96
Oman,31033333.33,81566666.67,114816666.67,144565766.67,176613180.0,212499160.0,330123800.0,552260000.0,731720675.0
Colombia,195389333333.33,687210333333.33,3699196833333.33,12745597000000.0,19875524000000.0,27758999999999.98,36278400000000.0,53411200000000.02,100683393789112.6
Hong Kong,,,,,1109500000.0,960600000.0,1064200000.0,1704400000.0,2089750000.0
Vanuatu,1631900050.0,2795733316.67,3400166666.67,5186000000.0,8730800000.0,10501800000.0,13949400000.0,19085600000.0,
Greece,,,,7070241750.0,8085965600.0,7530682800.0,6451578200.0,6530461600.0,7307871200.0
